author,comment_id,label,like_count,published_at,text
,Ugw27ZkcN1iDyMlfIm14AaABAg,pos,,,에휴 이뽀 ㅜㅜ???
,Ugzw6ZLIGoGMC1Dr1fx4AaABAg,neu,,,"아ㅠㅠ저도 저기강아지분들 봤었는데!!! 왜…. 댕잡았다님을 못봤죠?ㅠㅠㅠㅠㅜ

고양이집사도 만들어주세요!!!! ??????"
,Ugz_gcTHJP4y_4GBJ_Z4AaABAg,pos,,,애기들 귀여웤ㅋㅋㅋ??
,Ugysxgg1jJXDkyetMUN4AaABAg,pos,,,무례하게도 첫번째 강아지를 안고 털에 얼굴 파묻는 상상했다…개복슬거릴듯…..역시 왕크왕귀
,UgyzQbtLzD_1Tw9TWNR4AaABAg,neu,,,"SK와이번스 2008년 입문하고 2015년? 까지 응원했었어서 박경완 포수 진짜 좋아했는데, 저때 도루 잡고 덕아웃으로 돌아가는 저 걸음에서 소름이 돋았던 기억이 ㅋㅋ 살짝 다른 것 쳐다보실때 걍 간지 넘침"
,Ugyi4t-mQkzdC51LGMh4AaABAg,pos,,,역시 마술사의 손은 눈 보다 빠르다……..
,UgwIYApq8KghpGFG5-h4AaABAg,pos,,,1빠 스티즈님 최고 항상 재밌어요 ????????????
,UgyJ_e1nLsSd_4R8jb94AaABAg,pos,,,최고 이십니다.눈물 나네요
,Ugx8fVQ64XlUqaEVuyR4AaABAg,neu,,,허락보단 용서가 쉽다 ㅋㅋ 솔직히 상대방입장에서 쓰레기 마인드긴하지만 나도 용서받는편이긴해 ㅋㅋ
,UgxmdP0a38kJqTsztDZ4AaABAg,neg,,,"누가 지적 해 주는 사람이
있어야 하는데 손흥민
이미지가 있는데 경기 때
마다 인상 찌뿌리고 짜증을
부쩍 잘 내는데 자제를~~"
,UgxhTUGwCJchixRK_l94AaABAg,pos,,,그냥 너무 잘한다모~
,Ugz_6TMBshVMFbY6IhZ4AaABAg,neu,,,"아니
그냥 평범한 오버월드인데 스폰지역 너무 무서운데"
,UgzT6xKYoYfvxGvFgNt4AaABAg,pos,,,"피는 못속인다  예술이다 이지호군 멋지다 남의새끼도 이렇게 이쁘고 장하다  삼성최고다.
삼성가족 행복하길 ??  이지호군 고맙네 나라를위해 열심히  군복무를 잘보네세요!! 애국자 ????"
,UgyRfidYjsxZljGxZ8d4AaABAg,pos,,,노블리스 오블리주.........한인간이 장교가 되는거시 ㅁ무엇이 대단한가...그러나 이지호가 장교가 되는것이 국민에게 자랑스러운 모습과 삼성가도 군대간다는것을 보여주는 그자체...감사합니다
,Ugz04T4ach9DTvt6rwJ4AaABAg,pos,,,추카추카 마니마니 축하합니다!늠름합니다!!????
,UgyjyHPSlKWi6jo5L454AaABAg,pos,,,일단 저 십자가모양 샷건이 존나 간지임ㅋㅋㅋ
,UgwXC5jPYYpOycIN5V14AaABAg,pos,,,Very nice ??
,UgwhGOmSZizHrUD7G4t4AaABAg,pos,,,The Chinese girl is so cute.
,Ugwx0f8fhIR4nuSFsIN4AaABAg,neg,,,이정도면 선택지를 늘리는게 아니라 다른 선택지를 또 강요하는 느낌인데;;ㅋㅋ
,Ugx286c5q2yzX9-Z4aF4AaABAg,neu,,,"올해나이 55세 나이
5회 했음
10회만해도 운동 끝판
2026년도 목표 10회하기 
짱!!!!????"
,UgynjSQyBgI3iyt5-PJ4AaABAg,neu,,,개가 겁먹고 놀랬음 도망갔겠지..걍 어이없어 멍때리는중 ㅋㅋ 저게 뭘 얼마나 해롭다고 학대래 ㅋ  나도 강아지 사랑하고 오래키운 사람인데..걍 둘다 귀엽구만
,UgxOJBR533ch3VW0PKB4AaABAg,pos,,,"앜ㅋㅋㅋㅋㅋ귀여워ㅠㅠㅠㅠㅠㅠㅠㅠ
이건 내가 비란 공1부야ㅠㅠㅠㅠㅠㅠㅠㅠ"
,UgwSWrqnOq0fbo-sj5Z4AaABAg,neu,,,THE ULTIMAlTE SAMSUNG Z TRIFOLD
,Ugy8TxOISi-vMAoWgrF4AaABAg,pos,,,Huwaei king 3 fold ????????
,UgwGmU6ySFQFKpxOqFp4AaABAg,neg,,,"자전거 바로 빼주는 것만 봐도 착한사람들이구만 지가 바이크 개시끄럽게해놓고 인사하면서 지나가니까 그냥 당연히 누구라도 짜증나지ㅋㅋ
+댓글에 모자란애들 왜케많음? 당장 니네 집앞 큰 길가에서 바이크 크게하고 지나가면 지들도 안좋게 생각하면서 ㅋㅋ 모자란 댓글 20명 vs 내말에 동의 1000명 누가 문제인지 잘 생각해봐 ~"
,Ugy7aFQvzPKOL0MwgGJ4AaABAg,pos,,,11:02??? 멜님 벽뚤 축하추카??????
,UgyYP09g8z_2Sl2dEC54AaABAg,pos,,,오 99에서 멜님을 지켜서 99일 살아남아라! 재밌겠당???? 너무 재밌어요 오늘도 영상 올려주셔서 감사해용????? 사랑해요 팀나빠 언제나 함께가기를 ?????
,UgwoPkR3x9mwYwNJELx4AaABAg,pos,,,"14분전 귀하다ㄷㄷ
멜님 건강해 지셔서 다행이고

이번 영상도 짱이에요!!??????"
,UgwGpWzfv25Kk6QGPit4AaABAg,pos,,,멜님 너무 오늘도 너무 재밌게 봤습니당~??
,UgxyMqjvSpqJx2G6ihV4AaABAg,pos,,,"우연히 보게 됐는데...
이 분 자꾸보게됨^^ 건치미남이네요.
젊은 분이신데, 음식도 건강해서 좋아요~
좋아요도 시키는대로 누르게 됨 ㅋ"
,Ugxwr6xEQEnz3WpVSNx4AaABAg,pos,,,아 이수지 너무 웃김ㅋ 도경수도ㅋㅋ
,Ugz3SCdLBNBPNhoCf354AaABAg,neu,,,"※이 영상은 홍구를 계속 위기로 몰아넣는 '찐득좌'와의 (1부)입니다
충격의 (2부)는 https://youtu.be/VkHc59xNuXk?si=xcM7EfrAIb1vTO5r"
,UgxB8N6jRl9G7iaaGZF4AaABAg,pos,,,엄청 기다렸어!! 항상 일요일마다 소중한 영상 올려줘서 거마오 언니!!! 영상 길이도 짱 기네!!!
,UgxLlyEBnXY048PzPbR4AaABAg,pos,,,대박
,Ugx4VPC3yuQYO4B2P8J4AaABAg,neu,,,"뭔지ㅜ알 거 같아요 ㅜㅜ
저도 있어요
보겸이형?, 스트형?"
,Ugyf9VsmQ-eLhPOF23d4AaABAg,neu,,,It's AI. The girl went from flying face first into the net to on her back without moving. Almost got me though
,UgyLzovfYIELPb9hFdt4AaABAg,neu,,,"It's obvious that it's AI because girl went from facing down to facing up, but WHAT THE HELL IS THAT SCREAM? IS THEIR SOUL GETTING DRAINED???"
,UgxynxMvCQGOcQKUDcF4AaABAg,neu,,,Yo she tuff for sticking that flip
,Ugx0gbc0EECryzbPheV4AaABAg,neu,,,Bro that's a i that got to be a i
,UgyG0zgmrI1f5O6tL6d4AaABAg,pos,,,Good one??
,UgwL57oqffCsTFLWLVN4AaABAg,pos,,,??????????????
,UgzZBJ-JU4mj66JnDTB4AaABAg,pos,,,Good one.
,UgwJrTu365oOi18nytl4AaABAg,pos,,,Thanks ???????
,Ugwal50BxNY95nByB_14AaABAg,neu,,,아... 빨리 시즌2를 하든지 뭔가 빨리 공개하라!!!! 일주일은 어떻게 버텼는데!!!!!
,UgwXd9k_fH-rcgqCU7V4AaABAg,pos,,,시간은 거꾸로 간다? 지금이 최고 이쁘네
,UgxuXwSkFgiqiWMM3NR4AaABAg,neu,,,마침 학교에서 할 거 없었는데 재밌게 볼게요??
,UgwxGIMbK7hiGkAREAR4AaABAg,neu,,,진짜 티끌 모으는 게임 ????
,UgwcikEUYeLVllDDOQN4AaABAg,pos,,,"미치겠다
너무 귀여워
다리가 짧아 너무 슬픈 댕댕이여ㅋ"
,Ugyhpr5V60wrqZBQAVF4AaABAg,pos,,,ㅎ ㅎ 귀여워 ??
,UgyDdniCnn76H7FDuxJ4AaABAg,pos,,,아~잉? 귀여워??? 아궁?계단 오르다 얹아 버렸네? 아가야 할수있어. ??? 힘내! ?
,Ugzr-lP4CjDiF9Uq6Yh4AaABAg,neu,,,"“All your theories are correct, your welcome “"
,Ugwqs38BgA2S5fo4wiN4AaABAg,neu,,,i might have everything on season 6 if this keeps going I WONT STOP ACTUALLY
,UgwGINDM3Ujaz02s0TZ4AaABAg,neu,,,"This id MIGHT be the new broken id chat
(Holy, Lei Heng got kidnapped to be an announcer)"
,Ugyr86yY2KyDGkzlAH94AaABAg,neu,,,"YES YES YESSSSSSSSSS!!
FINALLY I'VE BEEN WAITING FOR THIS MOMENT
LET US BREAK EM DOWN- wait wrong game"
,Ugx9hwytR4qgREx4SyR4AaABAg,neu,,,New Ryoshu ID looks rlly cool- IS THAT THE LEI HENG??!?!?!?
,UgyY5OovDY1bb9Sq0Ll4AaABAg,neu,,,PEYZ STEALS THE DRAGON
,Ugz65UUBCX58TPTGOUx4AaABAg,neu,,,날아라 멍뭉이 ??????
,Ugyl-bHkScJpXlBReSl4AaABAg,neg,,,"현실에서 나오면 개쪽팔림ㅋㅋㅋㅋ

수료식 하고 면회날 롯데리아 갔었는데 못들어서 잘못들었슴다?하니까 알바가 존나웃음ㅠㅠ 쉬부랄...닥터 스트레인지 마렵네 하.."
,UgwxVTq3FqiomYYUOX54AaABAg,pos,,,대박
,UgwDnDGlps4VRxZ_hF94AaABAg,pos,,,Some people might be impressed by this.. I on the otherhand am super impressed!
,UgxMMJ1LstRzVCG9GRF4AaABAg,pos,,,Amazing technology and these people are sharp and working very hard.
,Ugyu9n8yX8ZJZ6CJOYt4AaABAg,pos,,,그렇게 모아서 50억 아파트 삿구나~~~ 역시
,UgwjYav6GF_ayaQeXH94AaABAg,neu,,,베놈 RGB 떴는데 리뷰가 너무 없긴 했어…
,UgwZr11gHzmxTNCLRD94AaABAg,neu,,,spp화이팅!!
,UgzTsI7u51jD8e4u_Ed4AaABAg,pos,,,오늘도 좋은영상 갑사합니다 뜰님
,UgxtYJAMW01cKKa0rhh4AaABAg,pos,,,이런 컨텐츠 좋다 ~
,UgyEB8276TlTxolLJpV4AaABAg,neg,,,I can’t wait to try this except if I had 3500 bucks it would go to new clubs not an apple product
,UgwIO2FVMuAnGgvFCiN4AaABAg,neu,,,Ok now put this into Xreal glasses that cost 400$ and weight significantly less.
,UgwYhFWBCnk3cQpOhsF4AaABAg,neg,,,"쪽팔려서 도망가는 남친????
.....두번다시 만나지마"
,Ugy5iWoD_mtElFcj2SB4AaABAg,neg,,,인간이...디행이다는 말은하지 않고 짜증난단다...
,UgylgtFGu26-0q0wOep4AaABAg,neg,,,이속저하 디버프 걸리니까 진짜 짜증나더라구요.   그래서 걍 5개 먹고감..  영상 처음 3개까지 똑같고  저기 3번째에서 똑같이 위에 떨어져서 이속증가30%먹고 -> 중앙다시와서 12 쿨감받고 -> 보스 긔긔  무슨디버프가 나와도 쾌적
,Ugx3HTc6lXXMorWI1aN4AaABAg,neg,,,너무 부담스러워요
,Ugxr93K40I_TsinsvyR4AaABAg,neu,,,짜증 박정민선생??
,UgyVvkAxDhWbdyVK2hN4AaABAg,neu,,,우와...눈에서 살벌한 욕이 보이는것같아요 ㅎㅎㅎ
,UgxNNYCbpLkksnEcGRV4AaABAg,pos,,,과하거나 오버하지 않고 잔잔하니 딱 좋아요. 일주일에 한편이라도 꼭 올려주세요^^
,UgxUiAvhO49OPhs-D_F4AaABAg,pos,,,울프 진짜 너무 재밌어
,Ugx2z3L47uzCXR-4QK14AaABAg,pos,,,울프 화이팅!! ?
,UgwSC1vvXRfcDue8b9N4AaABAg,neu,,,"20대에 꽃할배 팬으로
마지막 너무 눈물이낫네요ㅜㅜㅜ"
,Ugwx5SKcBw4eHtQ3i1J4AaABAg,pos,,,大賞おめでとう????♥?♥?
,UgwjhwEFVIADNNBEnOp4AaABAg,pos,,,"이거지예 ㅠㅠㅠㅠㅠ 스키즈가 낋여주는 한국적인 맛 너무 맛도리다 진짜 ㅠㅠㅠㅠㅠ
기깔나는 음악에 얼굴에 목소리에 의상에 배경에 비트에 영상미에 연출에 .. 빠지는게 하나도 없어
모른척 할테니까 제발 이걸로 음방 1주만... 어케안될까 ㅠㅠㅠㅠㅠ"
,UgzXrcUbG7J4VX4sn7x4AaABAg,pos,,,OKAY BUT SEUNGMIN’S INTRO IS LITERALLY MAJESTIC
,UgwEhaOBA5h7pAHS9A94AaABAg,neu,,,"저도 pvp를 싫어하는 유저지만 재밌게 즐기고 있는데요
pvp가 지금보다 더 비중이 늘어난다면 그때는 확실히 문제가 될거같아요
현재도 시공의균열이 pve유저한테는 짜증나는 컨텐츠이기도하고 그걸 해결해주면 좋겠지만
여기서 더 시간을 늘리네 입장제한을 더 푸네 그런식이라면 다른게임 찾아가겠죠."
,Ugxi-pxJrjvBgeO1jfx4AaABAg,pos,,,This is absolutely incredible; I am truly amazed by your talent and creativity.
,Ugz4F6XHoSrxHVIwiCF4AaABAg,neu,,,it is possible to die because of a heart attack… not only dogs….
,UgzuMYrCHKQsfp5TG7R4AaABAg,neu,,,Going to Make Them Have Anxiety ??
,Ugy78KBM07t9yaKsgk54AaABAg,neu,,,Dog’s brain was falling
,UgzsSkxMP7snnpJvz514AaABAg,neg,,,이제 와서 ㅜㅜ 어이없다
,Ugxewb7OwxjmLeppeNh4AaABAg,neu,,,"When i first saw this video, i actually thought that this was some prank or something, but after watching some other videos also, I realised it is real"
,UgydMEU7mYvykQH_WkJ4AaABAg,neu,,,"Berg phones has arrived , samsung needs to improve camera massively on these and its the ultimate samsung phone"
,UgzK13QMAJyUak6U82x4AaABAg,neu,,,This is literally the first video on my feed about this phone.
,UgzoZ1CKj8BvUk7ijYd4AaABAg,pos,,,Can't wait for the 7th iteration of the trifold
,Ugw_vX9jziLBuxTzCKV4AaABAg,pos,,,"Wow!
Respect on getting to be the first to cover this"
,Ugw9WTJgVIz80ETrutJ4AaABAg,neu,,,"This one is going to have scratches at a level 2, with deeper grooves at a level 3"
,Ugw1WsKsl5RF18ajwUd4AaABAg,pos,,,Bro very nice ai
,UgzTdyJ1GrQ5MqFnjKV4AaABAg,neg,,,How stupid do they think we are….a lion with a Bengal tiger’s face….really ????
,UgyG2J_K6OLEOL-Yakh4AaABAg,pos,,,Ai is vary goood????
,Ugy4ni5Lkp28NN7a7-l4AaABAg,neu,,,블루팀을 못먹어서 스몰더를 뺏긴게 너무 아프지. 챌 원딜 상대로는 낙몰더로 밸류 맞대는게 위닝플랜이었으니까
,Ugx1LyZalCx8DQwXxFR4AaABAg,neu,,,낙타 화이팅!!
,Ugwmso66-DFBdFlpYqh4AaABAg,neu,,,편집자님 이후 스크림 2번은 업로드 예정없을까요?!!! 없으면 다시보기로 볼려구요!!!
,UgwcZrQGw5kEjsSZCRp4AaABAg,pos,,,송하영 뺏겼네 이러는 거 왜케 귀엽냐 ㅜㅜ
,Ugx9cjrZBY-JxTie1MJ4AaABAg,neg,,,"질리도록 했으니 이젠 맛이 없거든........
맨날 먹던 맛인데 맛이 있겠냐고 ㅋㅋ

밖에서 몰래 사먹지
이거 극복하려면 남자 성적취향을 여자가 맞춰줘야함
대화를 통해서 어떤 판타지가 있는지부터 시작해서..

사실 결혼하고 잘 안하게되는 이유중 하나가
너무 분위기부터 시작해서 전위까지 할게 너무 많아...
매번 할떄마다 그래야하니까 남자 입장에서는 바로 해야하는데
지치는거지.... 

그러니까 혼자 딸치는게 오히려 더 쾌감이 좋음
급한 욕구를 바로 풀수가 있거든

또 밖에서 사먹으면 진짜 그냥 바로 할 수 있으니까 욕구 해결이 바로됨"
,UgzP4HNJrlvU-okhwLZ4AaABAg,neu,,,"아주 좋은 기능입니다.  구독과 좋아요 했습니다. 그런데 저는 폰이 ""갤럭시 와이드8"" 인데 그림자 지우는 기능에서 ai 의 기능이 없어 그림자 지우는 게 안되는데, 다른 앱을 깔아야 하나요?"
,Ugxq2JtIC4EaXh_KtTZ4AaABAg,pos,,,Nam m? a di đ? ph?t ?????
,UgxA0cVK49kPWbtoyyd4AaABAg,pos,,,저리 잘생겼을꼬 도담???????
,UgxqaPWmoKhBFCcu3LV4AaABAg,pos,,,???너무너무 ???귀엽네요 ???
,UgwwkbjIzmnEexf78Sp4AaABAg,pos,,,안왔잖아ㆍ 하는거 진짜 대박!2
,Ugxus5X0qwsN_ssmn_54AaABAg,neu,,,This is KI
,UgzomzW8JsKDx7aXSOl4AaABAg,neg,,,"도대체 이런 걸 확인도 안하고ㅉㅉ
뛰어오를 때 누가 밑을 보나? 역재생이지
그리고 옷에 바람이 들어가잖아 ㅡㅡ

사실이면 올림픽 높이뛰기 나와서 그냥 일자로 뛰어도 금메달에 육상스타가 될텐데 ㅡㅡ
진짜 이런 유투버는 어찌 안되나"
,UgzqlkppjuvHpEz3xnh4AaABAg,neu,,,"콩빈님의 블로그마스라니?????? 이제야 진짜 12월 같은거야,,,,???? 콩빈님 너무 무리하지 마시고 늘 건강챙기면서 일하세요!!"
,Ugxb4g6YKk8BofbQlSZ4AaABAg,pos,,,"ㅁㅊㄷㅁㅊㅇ ㅠㅠㅠㅠㅠㅠㅠ 
콩빈덕에 내 12월이 올해도 핸복하겠네 ㅜㅜ 올해는 바빠서 못하실줄 알았는데 넘 행보캐요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ?????????????"
,Ugz2arHV5g8eAC-Yrnl4AaABAg,pos,,,콩빈 블로그마스..!!??? 징짜 넘 조으니????
,UgzhCglvKGMwf9XChM94AaABAg,pos,,,오늘 영상 재밌게 봤어요??
,UgyyREPEXeOPki_GWeJ4AaABAg,neu,,,근데 소주4병을 먹는거면 정상가격으로 받아도 빌런이 아닌데ㅋㅋㅋㅋ
,UgwqKeXWV7Spm7BimlF4AaABAg,pos,,,"아기 다리고 고기 다리던
 앨펑 브이로그
ㅠㅠ 많이 찍어주세요 
전 브이로그가 젤 잼써용 ㅎㅎㅎㅎ ?"
,UgxOm8YmLN9BcQdZ7WJ4AaABAg,neu,,,나만 그런지 모르겠는데 rgb는 물론이고 단색 조명도 너무 싫어... 무조건 조명없어야함. 그 특유의 깔끔하게 정돈된 느낌이 너무 좋음.
,Ugwcz63sqmVCtpb4UuF4AaABAg,neu,,,어항이 최고 디자인도 고려하는 사람은 어항말고 없지
,UgyV_O1xyt74A0cshp54AaABAg,pos,,,문세윤의 소화력에 이쑤시개도 감동함...????????????????????????????
,UgyLryDRzxImqcsMozl4AaABAg,neu,,,피지컬 1등은 한섭이 맞는듯 근데 너무 톡식 서버라
,UgyFIL0DDKOHAqZ__pZ4AaABAg,pos,,,Insane!!!
,UgwfRS_n0iw1t3EAaaB4AaABAg,neu,,,"Just one mistake and he breaks his neck so kudos to this guy, he’s incredible"
,UgxtYYzYFA2jNq04zpZ4AaABAg,pos,,,Сверхьестественное  представление . БРАВО !!!??????
,Ugwmc3mG45Eim4wHEK14AaABAg,pos,,,Just amazing??????????
,UgwceFHcOyI-9bD9MaN4AaABAg,pos,,,일본에서 갸루 스탈 모델로 데뷔했으면 일본 지배했을 거 같음
,Ugw0oBInwkNb55qtUWh4AaABAg,neg,,,"민주당식 무논리 ?? ?? 으로 보는 국민 회유식 발언 ㅠㅠ
국민들아, 김 진 기자식으로 논리 좀 장착하자 !!! 그래야 속거나 세뇌 안된다 !??"
,UgxnJsX-wlhTRMjAHtZ4AaABAg,neu,,,"왜 나는 행복할 수가 없어!! ㅜㅜ

- 고대발잡이 -"
,UgwhgvMQ1Az4jRlzu2x4AaABAg,neu,,,전한길  선생님!  힘내세요~ 항상 응원합니다????????????
,UgzcR0D4uFyd16uifx94AaABAg,neg,,,"제발  ㅡ
나경원은 조용히 해ㅡㅡ

글고 박지원,서영교님의 주고 받은 만담에 폭소~~??"
,UgyxJYIhpQXAwuqhvDd4AaABAg,pos,,,"아우~~
서영교, 박지원 두분 콤비짱!!!!"
,UgzFI25ybFL2CiAiHX54AaABAg,neg,,,"나경원
초선한테도밀리네
반말하는것보니
얼굴반반한거
이젠늙어서안먹히지
예절부터
판사어쩌했는지궁금했어
초선한테까이네
박은정의원님
최고심니다??????
초선의원인데
빠이띵??????????"
,UgzHKuS3kvCYk-2Qszp4AaABAg,pos,,,박은정 의원님 정말좋아요 ????????????
,UgzjtLS-o8jjQh6DWc54AaABAg,pos,,,댕갱이  정말 못된 사람보다 백배  낫다  정말 사랑스런 댕댕이  똑똑하고 귀엽고  영리하고 착해요  최고 입니다
,UgyKEs2UtLSxrIdRrc94AaABAg,neu,,,저런 유명한분도 요리를 저리잘하는데 휴~~우리가족 미안해^^;;정현님거 배워서 만들어줄게요 ㅎㅎ
,Ugx6OBfbitrmpO13hkV4AaABAg,neu,,,"하지만 그는 문과ㅋㅋㅋㅋ
그리고 출판사 대표ㅋㅋㅋ
진짜.  원래도 좋아했지만... 고민중독이랑 청룡 열차에서 이제그만 내리고싶다.....
누가  하차방법좀요ㅠㅠ"
,UgxPzhdSjMJRs0-tPDh4AaABAg,neg,,,장애블록땜시 멀쩡한 사람이 장애인되게 생겼어 걸어다닐수가 없어 불편해서 극소수의 장애인땜시 절대다수 정상인이 언제까지 희생되어야 하냐 그리고 길다니다보면 일반인도 다니기힘든 보도에 장애블록을 한데도 있는데 생각쫌하고 깔아 무뇌충처럼 깔지날고
,UgzfdNmh-AL-6fgXUVB4AaABAg,neu,,,잘하네 우리 태권도도 예전에는 저랬는데
,UgzkutNk4EXUAOhlu9Z4AaABAg,neg,,,"이 진짜 급박한 순간, 대한민국의 운명이 풍전등화였던 이 역사적인 날에... 하.... '씨끄러 임마~' 이것만 생각나네 ㅠ.ㅠ 씨부르ㅡㅡㅡㅡ"
,UgzGUgimvczBUMOPMb94AaABAg,neu,,,"This is real, I've saw one similar to that swimming in the ocean"
,UgypcZqm0SVjBPVJ4gR4AaABAg,neu,,,미스터리로 전설아다땠는데 조우 ㅠㅠㅠㅠㅠ
,Ugxz7OF1-b61fusjc5B4AaABAg,pos,,,근데 분석이 너무 완벽해서 좋았음
,UgzqDm0hbDCwxUXzLYx4AaABAg,neu,,,"조지아 아르메니아 성지순례로 올해 6월달에 다녀 왔읍니다 듣기 보다는 물가가 비싸고 일할수 있는면이 별로 없는것 같아요 인구가 작아서 인지 어디를 보아도 산~~산
사람들은 순수한거 같아요"
,Ugzmd7apOhnLwP2C7rx4AaABAg,neu,,,"요즘은 세상 어딜가나 생활비나 타 비용이 많이 비싸요,,, 가기전에 조지아에 거주하고있는 한국인들 유튜버 동영상을 보고 조지아 상황을 파악한후에 계획을 세우는게 좋아요"
,Ugx1wRPqWFgr3PAxtpJ4AaABAg,neu,,,어이구.. 독감이시라니.. 얼른 나으시고 건강해지십시오 ㅠㅠ ?? 따뜻하게 주무시구요 헝헝 ..혜안님 항체 화이팅!!!!!
,UgzolL68M4whIxLDdkR4AaABAg,neu,,,"지금 밖이라서 못 보는데 집 가면 볼게요! 오늘도 영상 올려주셔서 감사합니당

+ 오늘 새벽에 초보자 분쇄기 타워에서 집사님 봤어요!!"
,UgxHHyBfyvab2rRIH_94AaABAg,neg,,,"솔직히 2세트는 밴픽 완전 개발렸고,  실제로 게임도 개불리했는데;;; 끝까지 물고늘어지다가 결국 오대강까지 ㅋㅋㅋㅋㅋ개웃기네"
,UgySTcEvi-nDAWQSY9p4AaABAg,pos,,,아 근데 진짜 오더 타이트 하게 잘하네 이집야무져아주
,Ugx4B2Ii9xJjTkFQ8fh4AaABAg,pos,,,영상 감사하다?
,UgzHlSCKIIzMiekaZ5x4AaABAg,pos,,,"우르프 그냥 존나 인스턴트인데
아수라장은 처음으로 레트로트 먹어본 느낌 든든하셔;"
,Ugz-GLtCcuULDTJZFtJ4AaABAg,neg,,,"1, 3, 4번은 나중에 돌이켜보면 추억일듯 한데...2번 5번은 진짜 하..ㅋㅋㅋ;"
,UgzVb7kwb3uBmIhkyKR4AaABAg,neg,,,저거 국내 도입해서 판다는 사람 봤는데 정비 할때마다 저거 탈착해야 해서 죠낸 불편하다고 포기합디다~!
,UgyQUUmT7u7uBdX3TWF4AaABAg,neg,,,누가 내 치마를 들추듯 높이 들고 치워주거나 자기 자리 만들려고 만진다면 난 좀 불편할 것 같긴 하네 아무리 드레스 자락이 길어도 내 옷이니까
,UgwG0ps-nrcbewBnrwN4AaABAg,neg,,,I think she got a bit flustered or like overstimulated because of her dress. She seems to be very uncomfortable especially when she shoved her dress back as she fix her top. It may be because she's uncomfortable with her dress
